name,meeting_date,calendar_link,meeting_time,meeting_location,meeting_details,agenda,minutes,video,eComment
"Life Enrichment Committee", "6/28/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489692&GUID=A86012C0-2E03-4AFC-9A92-AC3EBE5901C7", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489692&GUID=A86012C0-2E03-4AFC-9A92-AC3EBE5901C7&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489692&GUID=A86012C0-2E03-4AFC-9A92-AC3EBE5901C7", "https://oakland.legistar.com/View.ashx?M=M&ID=489692&GUID=A86012C0-2E03-4AFC-9A92-AC3EBE5901C7", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2026&Mode2=Video", "None"
" Special Concurrent Meeting of the Oakland Redevelopment Successor Agency and Community & Economic Development Committee", "6/28/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489691&GUID=40D541CA-A203-4E4F-BE29-CA894C5DA793", "1:00 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489691&GUID=40D541CA-A203-4E4F-BE29-CA894C5DA793&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489691&GUID=40D541CA-A203-4E4F-BE29-CA894C5DA793", "https://oakland.legistar.com/View.ashx?M=M&ID=489691&GUID=40D541CA-A203-4E4F-BE29-CA894C5DA793", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2025&Mode2=Video", "None"
"Public Works Committee", "6/28/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489690&GUID=A23D2534-97AA-4799-81B1-A7CEB9953A43", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489690&GUID=A23D2534-97AA-4799-81B1-A7CEB9953A43&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489690&GUID=A23D2534-97AA-4799-81B1-A7CEB9953A43", "https://oakland.legistar.com/View.ashx?M=M&ID=489690&GUID=A23D2534-97AA-4799-81B1-A7CEB9953A43", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2024&Mode2=Video", "None"
"Finance & Management Committee", "6/28/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489689&GUID=939F7292-D55A-4F96-89D5-EB307A18F3CC", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489689&GUID=939F7292-D55A-4F96-89D5-EB307A18F3CC&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489689&GUID=939F7292-D55A-4F96-89D5-EB307A18F3CC", "https://oakland.legistar.com/View.ashx?M=M&ID=489689&GUID=939F7292-D55A-4F96-89D5-EB307A18F3CC", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2023&Mode2=Video", "None"
" Special Meeting of the Oakland City Council", "6/27/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=493129&GUID=7F2EA276-E330-43B2-8470-5FF4411FCFE4", "5:00 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=493129&GUID=7F2EA276-E330-43B2-8470-5FF4411FCFE4&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=493129&GUID=7F2EA276-E330-43B2-8470-5FF4411FCFE4", "https://oakland.legistar.com/View.ashx?M=M&ID=493129&GUID=7F2EA276-E330-43B2-8470-5FF4411FCFE4", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2022&Mode2=Video", "None"
"Rules & Legislation Committee", "6/23/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489687&GUID=5D23D4A2-316A-49D6-BE07-D37A59BE9FE3", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489687&GUID=5D23D4A2-316A-49D6-BE07-D37A59BE9FE3&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489687&GUID=5D23D4A2-316A-49D6-BE07-D37A59BE9FE3", "https://oakland.legistar.com/View.ashx?M=M&ID=489687&GUID=5D23D4A2-316A-49D6-BE07-D37A59BE9FE3", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2021&Mode2=Video", "None"
"Concurrent Meeting of the Oakland Redevelopment Successor Agency / City Council / Geologic Hazard Abatement District Board", "6/21/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489685&GUID=F00FC357-0A33-4A6C-9D8D-FE60E74D2D60", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489685&GUID=F00FC357-0A33-4A6C-9D8D-FE60E74D2D60&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489685&GUID=F00FC357-0A33-4A6C-9D8D-FE60E74D2D60", "https://oakland.legistar.com/View.ashx?M=M&ID=489685&GUID=F00FC357-0A33-4A6C-9D8D-FE60E74D2D60", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2019&Mode2=Video", "None"
"Rules & Legislation Committee", "6/16/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489688&GUID=600956AD-1930-4B25-9938-D543AC3F6138", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489688&GUID=600956AD-1930-4B25-9938-D543AC3F6138&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489688&GUID=600956AD-1930-4B25-9938-D543AC3F6138", "https://oakland.legistar.com/View.ashx?M=M&ID=489688&GUID=600956AD-1930-4B25-9938-D543AC3F6138", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2018&Mode2=Video", "None"
"Life Enrichment Committee - CANCELLED", "6/14/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489682&GUID=31BDADD9-2212-4615-ACE1-35396D1F6F04", "4:00 PM", " ", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489682&GUID=31BDADD9-2212-4615-ACE1-35396D1F6F04&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489682&GUID=31BDADD9-2212-4615-ACE1-35396D1F6F04", "None", "None", "None"
"Special Public Safety Committee", "6/14/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489684&GUID=CB512507-A059-4A36-B1DE-80E6DE58C7F7", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor **PLEASE NOTE CHANGE IN TIME**", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489684&GUID=CB512507-A059-4A36-B1DE-80E6DE58C7F7&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489684&GUID=CB512507-A059-4A36-B1DE-80E6DE58C7F7", "https://oakland.legistar.com/View.ashx?M=M&ID=489684&GUID=CB512507-A059-4A36-B1DE-80E6DE58C7F7", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2016&Mode2=Video", "None"
"Community & Economic Development Committee", "6/14/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489681&GUID=086B520F-961C-4CA7-8EE1-C5E897D5DF12", "1:30 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489681&GUID=086B520F-961C-4CA7-8EE1-C5E897D5DF12&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489681&GUID=086B520F-961C-4CA7-8EE1-C5E897D5DF12", "https://oakland.legistar.com/View.ashx?M=M&ID=489681&GUID=086B520F-961C-4CA7-8EE1-C5E897D5DF12", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2015&Mode2=Video", "None"
"Public Works Committee", "6/14/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489680&GUID=CCC354AF-E763-40E9-9456-C56401847DAD", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489680&GUID=CCC354AF-E763-40E9-9456-C56401847DAD&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489680&GUID=CCC354AF-E763-40E9-9456-C56401847DAD", "https://oakland.legistar.com/View.ashx?M=M&ID=489680&GUID=CCC354AF-E763-40E9-9456-C56401847DAD", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2014&Mode2=Video", "None"
"Finance & Management Committee", "6/14/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=489676&GUID=008A78BF-2D83-4A72-B2B6-0C60F4D5AC14", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=489676&GUID=008A78BF-2D83-4A72-B2B6-0C60F4D5AC14&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=489676&GUID=008A78BF-2D83-4A72-B2B6-0C60F4D5AC14", "https://oakland.legistar.com/View.ashx?M=M&ID=489676&GUID=008A78BF-2D83-4A72-B2B6-0C60F4D5AC14", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2013&Mode2=Video", "None"
"Rules & Legislation Committee", "6/9/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=488957&GUID=2FB55FEA-8927-40BF-937C-BB635F6985FE", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=488957&GUID=2FB55FEA-8927-40BF-937C-BB635F6985FE&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=488957&GUID=2FB55FEA-8927-40BF-937C-BB635F6985FE", "https://oakland.legistar.com/View.ashx?M=M&ID=488957&GUID=2FB55FEA-8927-40BF-937C-BB635F6985FE", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2295&Mode2=Video", "None"
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "6/7/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=488799&GUID=82887DE4-A132-4291-BCA6-D780D62E8B0B", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=488799&GUID=82887DE4-A132-4291-BCA6-D780D62E8B0B&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=488799&GUID=82887DE4-A132-4291-BCA6-D780D62E8B0B", "https://oakland.legistar.com/View.ashx?M=M&ID=488799&GUID=82887DE4-A132-4291-BCA6-D780D62E8B0B", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2009&Mode2=Video", "None"
"Rules & Legislation Committee", "6/2/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=486140&GUID=D8C91C58-0203-48DA-A3DE-0BC65A17E443", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=486140&GUID=D8C91C58-0203-48DA-A3DE-0BC65A17E443&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=486140&GUID=D8C91C58-0203-48DA-A3DE-0BC65A17E443", "https://oakland.legistar.com/View.ashx?M=M&ID=486140&GUID=D8C91C58-0203-48DA-A3DE-0BC65A17E443", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2006&Mode2=Video", "None"
"Special Community & Economic Development Committee", "5/31/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=486137&GUID=197A7B4B-E6A4-404B-9C91-E2898605A189", "5:00 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=486137&GUID=197A7B4B-E6A4-404B-9C91-E2898605A189&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=486137&GUID=197A7B4B-E6A4-404B-9C91-E2898605A189", "https://oakland.legistar.com/View.ashx?M=M&ID=486137&GUID=197A7B4B-E6A4-404B-9C91-E2898605A189", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2003&Mode2=Video", "None"
"Rules & Legislation Committee", "5/26/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=485741&GUID=8D9B3201-9C46-4145-B547-6307D723024F", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=485741&GUID=8D9B3201-9C46-4145-B547-6307D723024F&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=485741&GUID=8D9B3201-9C46-4145-B547-6307D723024F", "https://oakland.legistar.com/View.ashx?M=M&ID=485741&GUID=8D9B3201-9C46-4145-B547-6307D723024F", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2002&Mode2=Video", "None"
"Public Safety Committee", "5/24/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=485727&GUID=2EBC6779-7203-4459-A74C-F679B2A484C1", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=485727&GUID=2EBC6779-7203-4459-A74C-F679B2A484C1&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=485727&GUID=2EBC6779-7203-4459-A74C-F679B2A484C1", "https://oakland.legistar.com/View.ashx?M=M&ID=485727&GUID=2EBC6779-7203-4459-A74C-F679B2A484C1", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2001&Mode2=Video", "None"
"Life Enrichment Committee", "5/24/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=485726&GUID=E27A642C-4A81-435A-ADF0-3796DD057DFC", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=485726&GUID=E27A642C-4A81-435A-ADF0-3796DD057DFC&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=485726&GUID=E27A642C-4A81-435A-ADF0-3796DD057DFC", "https://oakland.legistar.com/View.ashx?M=M&ID=485726&GUID=E27A642C-4A81-435A-ADF0-3796DD057DFC", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=2000&Mode2=Video", "None"
"Concurrent Meeting of the Oakland Redevelopment Successor Agency and the Community and Economic Development Committee", "5/24/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=485711&GUID=FC1EDD7A-C7CC-445A-A883-12F26F5608E5", "1:30 PM", "Council Chambers, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=485711&GUID=FC1EDD7A-C7CC-445A-A883-12F26F5608E5&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=485711&GUID=FC1EDD7A-C7CC-445A-A883-12F26F5608E5", "https://oakland.legistar.com/View.ashx?M=M&ID=485711&GUID=FC1EDD7A-C7CC-445A-A883-12F26F5608E5", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1999&Mode2=Video", "None"
"Public Works Committee", "5/24/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=485710&GUID=7D434C39-B442-4311-A9CD-AD77D662221B", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=485710&GUID=7D434C39-B442-4311-A9CD-AD77D662221B&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=485710&GUID=7D434C39-B442-4311-A9CD-AD77D662221B", "https://oakland.legistar.com/View.ashx?M=M&ID=485710&GUID=7D434C39-B442-4311-A9CD-AD77D662221B", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1998&Mode2=Video", "None"
"Finance & Management Committee", "5/24/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=485709&GUID=E33D209D-045C-461E-903C-93FDB68E81B9", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=485709&GUID=E33D209D-045C-461E-903C-93FDB68E81B9&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=485709&GUID=E33D209D-045C-461E-903C-93FDB68E81B9", "https://oakland.legistar.com/View.ashx?M=M&ID=485709&GUID=E33D209D-045C-461E-903C-93FDB68E81B9", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1997&Mode2=Video", "None"
"Rules & Legislation Committee", "5/19/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=484616&GUID=E6FB3E99-2702-47C0-B604-9B559644EA76", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=484616&GUID=E6FB3E99-2702-47C0-B604-9B559644EA76&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=484616&GUID=E6FB3E99-2702-47C0-B604-9B559644EA76", "https://oakland.legistar.com/View.ashx?M=M&ID=484616&GUID=E6FB3E99-2702-47C0-B604-9B559644EA76", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1996&Mode2=Video", "None"
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "5/17/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=484615&GUID=6A34DAF5-F5E1-49B7-AE65-165F958D59E5", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=484615&GUID=6A34DAF5-F5E1-49B7-AE65-165F958D59E5&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=484615&GUID=6A34DAF5-F5E1-49B7-AE65-165F958D59E5", "https://oakland.legistar.com/View.ashx?M=M&ID=484615&GUID=6A34DAF5-F5E1-49B7-AE65-165F958D59E5", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1995&Mode2=Video", "None"
"Rules & Legislation Committee", "5/12/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=483448&GUID=EF993302-6774-4207-93E2-4D2EB1DC6FBB", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=483448&GUID=EF993302-6774-4207-93E2-4D2EB1DC6FBB&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=483448&GUID=EF993302-6774-4207-93E2-4D2EB1DC6FBB", "https://oakland.legistar.com/View.ashx?M=M&ID=483448&GUID=EF993302-6774-4207-93E2-4D2EB1DC6FBB", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1993&Mode2=Video", "None"
"Public Safety Committee", "5/10/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=483446&GUID=585E760E-342F-423C-A185-1A7C724FF116", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=483446&GUID=585E760E-342F-423C-A185-1A7C724FF116&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=483446&GUID=585E760E-342F-423C-A185-1A7C724FF116", "https://oakland.legistar.com/View.ashx?M=M&ID=483446&GUID=585E760E-342F-423C-A185-1A7C724FF116", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1990&Mode2=Video", "None"
"Special Life Enrichment Committee", "5/10/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=483437&GUID=C7A82FC1-EE51-4C72-94DD-E772EB10515E", "5:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=483437&GUID=C7A82FC1-EE51-4C72-94DD-E772EB10515E&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=483437&GUID=C7A82FC1-EE51-4C72-94DD-E772EB10515E", "https://oakland.legistar.com/View.ashx?M=M&ID=483437&GUID=C7A82FC1-EE51-4C72-94DD-E772EB10515E", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1989&Mode2=Video", "None"
"Community & Economic Development Committee", "5/10/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=483432&GUID=14A7F5A1-0E15-4F92-A601-E9BE0694C070", "1:30 PM", "City Council Chamber - 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=483432&GUID=14A7F5A1-0E15-4F92-A601-E9BE0694C070&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=483432&GUID=14A7F5A1-0E15-4F92-A601-E9BE0694C070", "https://oakland.legistar.com/View.ashx?M=M&ID=483432&GUID=14A7F5A1-0E15-4F92-A601-E9BE0694C070", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1988&Mode2=Video", "None"
"Public Works Committee", "5/10/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=483430&GUID=6FB516C3-1B46-4608-A462-631A0C4148FC", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=483430&GUID=6FB516C3-1B46-4608-A462-631A0C4148FC&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=483430&GUID=6FB516C3-1B46-4608-A462-631A0C4148FC", "https://oakland.legistar.com/View.ashx?M=M&ID=483430&GUID=6FB516C3-1B46-4608-A462-631A0C4148FC", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1987&Mode2=Video", "None"
"Finance & Management Committee", "5/10/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=483420&GUID=D3FC5489-5A10-4FE6-9642-DED156ABB54D", "9:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=483420&GUID=D3FC5489-5A10-4FE6-9642-DED156ABB54D&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=483420&GUID=D3FC5489-5A10-4FE6-9642-DED156ABB54D", "https://oakland.legistar.com/View.ashx?M=M&ID=483420&GUID=D3FC5489-5A10-4FE6-9642-DED156ABB54D", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1986&Mode2=Video", "None"
"Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council", "5/9/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=483454&GUID=B30004A4-5E29-4305-B10C-E7EFFDE8885F", "5:00 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=483454&GUID=B30004A4-5E29-4305-B10C-E7EFFDE8885F&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=483454&GUID=B30004A4-5E29-4305-B10C-E7EFFDE8885F", "https://oakland.legistar.com/View.ashx?M=M&ID=483454&GUID=B30004A4-5E29-4305-B10C-E7EFFDE8885F", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1985&Mode2=Video", "None"
"Rules & Legislation Committee", "5/5/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=482533&GUID=EEB16630-0B56-4129-9400-71537683F60C", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=482533&GUID=EEB16630-0B56-4129-9400-71537683F60C&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=482533&GUID=EEB16630-0B56-4129-9400-71537683F60C", "https://oakland.legistar.com/View.ashx?M=M&ID=482533&GUID=EEB16630-0B56-4129-9400-71537683F60C", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1984&Mode2=Video", "None"
" Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council", "5/3/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=482530&GUID=0DD8A322-ED96-49BE-A717-3F02C2569EF8", "5:30 PM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=482530&GUID=0DD8A322-ED96-49BE-A717-3F02C2569EF8&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=482530&GUID=0DD8A322-ED96-49BE-A717-3F02C2569EF8", "https://oakland.legistar.com/View.ashx?M=M&ID=482530&GUID=0DD8A322-ED96-49BE-A717-3F02C2569EF8", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1981&Mode2=Video", "None"
"Rules and Legislation Committee - CANCELLED", "4/28/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=483909&GUID=4E56A323-A497-416B-992B-0BF4BA10CAB5", "10:45 AM", "City Council Chamber, 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=483909&GUID=4E56A323-A497-416B-992B-0BF4BA10CAB5&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=483909&GUID=4E56A323-A497-416B-992B-0BF4BA10CAB5", "None", "None", "None"
"Public Safety Committee", "4/26/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=481205&GUID=3A30CEE0-7A2A-4E99-9D86-BC4FF8175FE9", "6:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=481205&GUID=3A30CEE0-7A2A-4E99-9D86-BC4FF8175FE9&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=481205&GUID=3A30CEE0-7A2A-4E99-9D86-BC4FF8175FE9", "https://oakland.legistar.com/View.ashx?M=M&ID=481205&GUID=3A30CEE0-7A2A-4E99-9D86-BC4FF8175FE9", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1979&Mode2=Video", "None"
"Life Enrichment Committee", "4/26/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=481204&GUID=A060AC7E-2837-4EF5-A786-53520D74498C", "4:00 PM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=481204&GUID=A060AC7E-2837-4EF5-A786-53520D74498C&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=481204&GUID=A060AC7E-2837-4EF5-A786-53520D74498C", "https://oakland.legistar.com/View.ashx?M=M&ID=481204&GUID=A060AC7E-2837-4EF5-A786-53520D74498C", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1978&Mode2=Video", "None"
"Special Community & Economic Development Committee", "4/26/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=481203&GUID=DCC6FB33-C2BD-4DDF-9EA9-369AE236BFB8", "1:00 PM", "City Council Chamber - 3rd Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=481203&GUID=DCC6FB33-C2BD-4DDF-9EA9-369AE236BFB8&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=481203&GUID=DCC6FB33-C2BD-4DDF-9EA9-369AE236BFB8", "https://oakland.legistar.com/View.ashx?M=M&ID=481203&GUID=DCC6FB33-C2BD-4DDF-9EA9-369AE236BFB8", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1977&Mode2=Video", "None"
"Public Works Committee", "4/26/2016", "https://oakland.legistar.com/View.ashx?M=IC&ID=481191&GUID=5C477D0C-18B3-431C-B2F1-AA36214378F5", "11:30 AM", "Sgt. Mark Dunakin Room - 1st Floor", "https://oakland.legistar.com/MeetingDetail.aspx?ID=481191&GUID=5C477D0C-18B3-431C-B2F1-AA36214378F5&Options=info&Search=", "https://oakland.legistar.com/View.ashx?M=A&ID=481191&GUID=5C477D0C-18B3-431C-B2F1-AA36214378F5", "https://oakland.legistar.com/View.ashx?M=M&ID=481191&GUID=5C477D0C-18B3-431C-B2F1-AA36214378F5", "https://oakland.legistar.com/Video.aspx?Mode=Granicus&ID1=1976&Mode2=Video", "None"
